day,store_id,store_format,category,dow,month,promo_flag,lag_7,lag_14,roll_28_mean,sales
344,S01,hyper,cat_H,1,11,0,107.68,194.87,49.30321428571427,105.97
345,S01,hyper,cat_H,2,11,0,99.71,125.83,56.4067857142857,123.74
346,S01,hyper,cat_H,3,11,0,108.66,108.51,40.36464285714284,120.96
347,S01,hyper,cat_H,4,11,0,128.8,211.33,58.85249999999998,120.58
348,S01,hyper,cat_H,5,11,1,123.13,235.62,52.86464285714284,255.84
349,S01,hyper,cat_H,6,11,0,151.8,232.51,41.00607142857142,121.9
350,S01,hyper,cat_H,0,11,0,65.54,104.35,48.64071428571426,131.75
351,S01,hyper,cat_H,1,11,0,105.97,107.68,80.87925925925923,114.29
352,S01,hyper,cat_H,2,11,0,123.74,99.71,50.61249999999999,152.91
353,S01,hyper,cat_H,3,11,0,120.96,108.66,41.48142857142856,120.79
354,S01,hyper,cat_H,4,11,0,120.58,128.8,57.65535714285712,106.24
355,S01,hyper,cat_H,5,11,1,255.84,123.13,47.212857142857125,276.63
356,S01,hyper,cat_H,6,11,0,121.9,151.8,33.66071428571427,130.26
357,S01,hyper,cat_H,0,11,0,131.75,65.54,51.062499999999986,109.72
358,S01,hyper,cat_H,1,11,0,114.29,105.97,67.52749999999999,131.63
359,S01,hyper,cat_H,2,11,0,152.91,123.74,60.147142857142846,116.21
360,S01,hyper,cat_H,3,0,0,120.79,120.96,60.96892857142855,118.92
361,S01,hyper,cat_H,4,0,0,106.24,120.58,107.62571428571427,132.45
362,S01,hyper,cat_H,5,0,0,276.63,255.84,45.212142857142844,140.96
363,S01,hyper,cat_H,6,0,0,130.26,121.9,33.53357142857141,136.71
364,S01,hyper,cat_H,0,0,0,109.72,131.75,47.396785714285706,108.48
365,S01,hyper,cat_H,1,0,1,131.63,114.29,58.68821428571427,233.61
366,S01,hyper,cat_H,2,0,0,116.21,152.91,44.21392857142855,122.44
367,S01,hyper,cat_H,3,0,0,118.92,120.79,59.58285714285712,106.14
368,S01,hyper,cat_H,4,0,0,132.45,106.24,35.73407407407406,135.45
369,S01,hyper,cat_H,5,0,0,140.96,276.63,36.940714285714265,161.12
370,S01,hyper,cat_H,6,0,0,136.71,130.26,31.296071428571413,153.66
371,S01,hyper,cat_H,0,0,0,108.48,109.72,45.7117857142857,106.95
372,S01,hyper,cat_H,1,0,0,233.61,131.63,59.59821428571426,150.91
373,S01,hyper,cat_H,2,0,0,122.44,116.21,38.6617857142857,136.12
374,S01,hyper,cat_H,3,0,0,106.14,118.92,63.071785714285696,130.44
375,S01,hyper,cat_H,4,0,0,135.45,132.45,51.378214285714265,132.57
376,S01,hyper,cat_H,5,0,0,161.12,140.96,38.82535714285712,225.21
377,S01,hyper,cat_H,6,0,0,153.66,136.71,47.69821428571428,155.22
378,S01,hyper,cat_H,0,0,1,106.95,108.48,77.04555555555554,187.26
379,S01,hyper,cat_H,1,0,1,150.91,233.61,51.29214285714284,192.4
380,S01,hyper,cat_H,2,0,0,136.12,122.44,40.88857142857141,119.74
381,S01,hyper,cat_H,3,0,0,130.44,106.14,59.870714285714264,125.3
382,S01,hyper,cat_H,4,0,0,132.57,135.45,52.360357142857126,126.73
383,S01,hyper,cat_H,5,0,0,225.21,161.12,35.67714285714284,184.26
384,S01,hyper,cat_H,6,0,1,155.22,153.66,54.36499999999999,253.31
385,S01,hyper,cat_H,0,0,0,187.26,106.95,67.4567857142857,138.68
386,S01,hyper,cat_H,1,0,0,192.4,150.91,57.00785714285713,121.36
387,S01,hyper,cat_H,2,0,0,119.74,136.12,66.16821428571427,108.76
388,S01,hyper,cat_H,3,0,0,125.3,130.44,138.44571428571427,134.58
389,S01,hyper,cat_H,4,0,0,126.73,132.57,45.27999999999999,123.92
390,S01,hyper,cat_H,5,1,0,184.26,225.21,32.288571428571416,150.0
391,S01,hyper,cat_H,6,1,0,253.31,155.22,47.10964285714284,166.72
392,S01,hyper,cat_H,0,1,0,138.68,187.26,58.690714285714265,165.11
393,S01,hyper,cat_H,1,1,1,121.36,192.4,44.26107142857141,229.03
394,S01,hyper,cat_H,2,1,0,108.76,119.74,61.077142857142846,124.15
395,S01,hyper,cat_H,3,1,0,134.58,125.3,33.58740740740739,134.7
396,S01,hyper,cat_H,4,1,1,123.92,126.73,37.92892857142856,218.21
397,S01,hyper,cat_H,5,1,0,150.0,184.26,30.652499999999982,146.93
398,S01,hyper,cat_H,6,1,0,166.72,253.31,48.63749999999998,175.56
399,S01,hyper,cat_H,0,1,0,165.11,138.68,55.91821428571427,168.5
14,S02,hyper,cat_A,0,0,0,112.61,175.35,180.78392857142856,126.36
15,S02,hyper,cat_A,1,0,0,127.65,146.46,142.39607142857142,101.01
16,S02,hyper,cat_A,2,0,0,139.01,170.63,202.77285714285716,116.22
17,S02,hyper,cat_A,3,0,0,95.02,104.55,97.66678571428572,140.16
18,S02,hyper,cat_A,4,0,0,191.43,102.61,106.3532142857143,143.67
19,S02,hyper,cat_A,5,0,0,135.67,152.58,99.80642857142857,166.99
20,S02,hyper,cat_A,6,0,0,123.59,133.75,133.45964285714285,143.67
21,S02,hyper,cat_A,0,0,0,126.36,112.61,160.08642857142857,147.3
22,S02,hyper,cat_A,1,0,0,101.01,127.65,119.02892857142858,143.82
23,S02,hyper,cat_A,2,0,0,116.22,139.01,188.94035714285715,132.43
24,S02,hyper,cat_A,3,0,0,140.16,95.02,157.7917857142857,122.43
25,S02,hyper,cat_A,4,0,0,143.67,191.43,126.86357142857143,146.46
26,S02,hyper,cat_A,5,0,0,166.99,135.67,148.04142857142855,160.1
27,S02,hyper,cat_A,6,0,0,143.67,123.59,221.98814814814816,161.43
28,S02,hyper,cat_A,0,0,0,147.3,126.36,161.92178571428573,150.81
29,S02,hyper,cat_A,1,0,0,143.82,101.01,124.99642857142858,118.24
30,S02,hyper,cat_A,2,1,0,132.43,116.22,197.80321428571432,124.76
31,S02,hyper,cat_A,3,1,0,122.43,140.16,156.1132142857143,159.7
32,S02,hyper,cat_A,4,1,0,146.46,143.67,118.42285714285715,146.44
33,S02,hyper,cat_A,5,1,0,160.1,166.99,145.99142857142857,165.45
34,S02,hyper,cat_A,6,1,0,161.43,143.67,209.7707142857143,186.51
35,S02,hyper,cat_A,0,1,0,150.81,147.3,182.3271428571429,150.31
36,S02,hyper,cat_A,1,1,0,118.24,143.82,154.68249999999998,135.99
37,S02,hyper,cat_A,2,1,0,124.76,132.43,393.4585714285714,133.37
38,S02,hyper,cat_A,3,1,0,159.7,122.43,135.74035714285714,126.58
39,S02,hyper,cat_A,4,1,0,146.44,146.46,97.42357142857142,140.03
40,S02,hyper,cat_A,5,1,0,165.45,160.1,156.2982142857143,130.7
41,S02,hyper,cat_A,6,1,0,186.51,161.43,171.07857142857142,181.01
42,S02,hyper,cat_A,0,1,0,150.31,150.81,137.52892857142857,116.4
43,S02,hyper,cat_A,1,1,0,135.99,118.24,179.25857142857143,140.78
44,S02,hyper,cat_A,2,1,0,133.37,124.76,97.62392857142856,134.65
45,S02,hyper,cat_A,3,1,0,126.58,159.7,109.78571428571429,129.31
46,S02,hyper,cat_A,4,1,0,140.03,146.44,95.31214285714285,144.06
47,S02,hyper,cat_A,5,1,1,130.7,165.45,156.07750000000001,268.74
48,S02,hyper,cat_A,6,1,0,181.01,186.51,151.6421428571429,202.3
49,S02,hyper,cat_A,0,1,1,116.4,150.31,111.71357142857143,172.05
50,S02,hyper,cat_A,1,1,0,140.78,135.99,184.17428571428573,124.48
51,S02,hyper,cat_A,2,1,0,134.65,133.37,148.64821428571426,136.22
52,S02,hyper,cat_A,3,1,0,129.31,126.58,120.73035714285713,159.21
53,S02,hyper,cat_A,4,1,0,144.06,140.03,157.17607142857145,138.11
54,S02,hyper,cat_A,5,1,0,268.74,130.7,229.50518518518516,146.65
55,S02,hyper,cat_A,6,1,0,202.3,181.01,166.39857142857142,186.04
56,S02,hyper,cat_A,0,1,1,172.05,116.4,124.31857142857143,246.76
57,S02,hyper,cat_A,1,1,0,124.48,140.78,184.80928571428572,148.32
58,S02,hyper,cat_A,2,1,0,136.22,134.65,150.36035714285714,146.49
59,S02,hyper,cat_A,3,1,0,159.21,129.31,116.36428571428571,122.15
60,S02,hyper,cat_A,4,2,0,138.11,144.06,152.50857142857143,126.14
61,S02,hyper,cat_A,5,2,0,146.65,268.74,201.83642857142857,188.11
62,S02,hyper,cat_A,6,2,0,186.04,202.3,175.87071428571429,205.25
63,S02,hyper,cat_A,0,2,0,246.76,172.05,211.29285714285714,143.77
64,S02,hyper,cat_A,1,2,0,148.32,124.48,322.43392857142857,145.92
65,S02,hyper,cat_A,2,2,0,146.49,136.22,129.18714285714285,132.77
66,S02,hyper,cat_A,3,2,0,122.15,159.21,101.40071428571426,143.22
67,S02,hyper,cat_A,4,2,1,126.14,138.11,145.69392857142856,253.55
68,S02,hyper,cat_A,5,2,0,188.11,146.65,178.34821428571428,173.85
69,S02,hyper,cat_A,6,2,0,205.25,186.04,126.16785714285713,197.32
70,S02,hyper,cat_A,0,2,0,143.77,246.76,188.87392857142854,134.09
71,S02,hyper,cat_A,1,2,0,145.92,148.32,97.20285714285714,134.93
72,S02,hyper,cat_A,2,2,0,132.77,146.49,98.14999999999999,158.65
73,S02,hyper,cat_A,3,2,0,143.22,122.15,94.90785714285714,144.08
74,S02,hyper,cat_A,4,2,0,253.55,126.14,148.95107142857142,171.44
75,S02,hyper,cat_A,5,2,0,173.85,188.11,160.54571428571427,139.93
76,S02,hyper,cat_A,6,2,1,197.32,205.25,113.32178571428571,325.44
77,S02,hyper,cat_A,0,2,0,134.09,143.77,181.13857142857142,136.24
78,S02,hyper,cat_A,1,2,0,134.93,145.92,143.6782142857143,115.68
79,S02,hyper,cat_A,2,2,0,158.65,132.77,128.40464285714285,133.11
80,S02,hyper,cat_A,3,2,0,144.08,143.22,149.83642857142857,155.06
81,S02,hyper,cat_A,4,2,0,171.44,253.55,233.84777777777776,154.26
82,S02,hyper,cat_A,5,2,0,139.93,173.85,147.76500000000001,171.54
83,S02,hyper,cat_A,6,2,0,325.44,197.32,128.05892857142857,198.6
84,S02,hyper,cat_A,0,2,1,136.24,134.09,186.67964285714285,230.74
85,S02,hyper,cat_A,1,2,1,115.68,134.93,163.12035714285713,261.67
86,S02,hyper,cat_A,2,2,0,133.11,158.65,115.49714285714285,153.81
87,S02,hyper,cat_A,3,2,0,155.06,144.08,158.54142857142855,127.27
88,S02,hyper,cat_A,4,2,0,154.26,171.44,198.79500000000002,120.83
89,S02,hyper,cat_A,5,2,0,171.54,139.93,167.87214285714285,174.63
90,S02,hyper,cat_A,6,3,1,198.6,325.44,201.61142857142855,321.71
91,S02,hyper,cat_A,0,3,0,230.74,136.24,389.80071428571426,172.85
92,S02,hyper,cat_A,1,3,0,261.67,115.68,143.68178571428572,133.02
93,S02,hyper,cat_A,2,3,0,153.81,133.11,93.13642857142857,149.08
94,S02,hyper,cat_A,3,3,0,127.27,155.06,151.24499999999998,165.59
95,S02,hyper,cat_A,4,3,0,120.83,154.26,179.21428571428572,157.27
96,S02,hyper,cat_A,5,3,0,174.63,171.54,137.73678571428573,146.59
97,S02,hyper,cat_A,6,3,0,321.71,198.6,180.59535714285715,137.31
98,S02,hyper,cat_A,0,3,0,172.85,230.74,98.6725,160.75
99,S02,hyper,cat_A,1,3,0,133.02,261.67,106.00428571428571,137.05
100,S02,hyper,cat_A,2,3,0,149.08,153.81,90.64714285714285,119.97
101,S02,hyper,cat_A,3,3,0,165.59,127.27,155.39642857142857,152.07
102,S02,hyper,cat_A,4,3,0,157.27,120.83,174.2610714285714,149.76
103,S02,hyper,cat_A,5,3,0,146.59,174.63,118.15357142857142,199.26
104,S02,hyper,cat_A,6,3,0,137.31,321.71,193.66964285714283,190.2
105,S02,hyper,cat_A,0,3,0,160.75,172.85,161.74642857142857,137.53
106,S02,hyper,cat_A,1,3,0,137.05,133.02,121.05535714285713,166.33
107,S02,hyper,cat_A,2,3,0,119.97,149.08,147.355,154.41
108,S02,hyper,cat_A,3,3,0,152.07,165.59,211.1851851851852,130.81
109,S02,hyper,cat_A,4,3,0,149.76,157.27,148.76964285714283,152.05
110,S02,hyper,cat_A,5,3,0,199.26,146.59,123.30892857142855,170.16
111,S02,hyper,cat_A,6,3,0,190.2,137.31,196.17142857142858,171.21
112,S02,hyper,cat_A,0,3,0,137.53,160.75,146.67107142857142,131.19
113,S02,hyper,cat_A,1,3,0,166.33,137.05,103.35928571428569,145.11
114,S02,hyper,cat_A,2,3,0,154.41,119.97,154.19107142857143,153.08
115,S02,hyper,cat_A,3,3,0,130.81,152.07,219.91607142857143,184.92
116,S02,hyper,cat_A,4,3,1,152.05,149.76,174.27892857142857,193.58
117,S02,hyper,cat_A,5,3,0,170.16,199.26,201.0117857142857,172.56
118,S02,hyper,cat_A,6,3,0,171.21,190.2,452.7517857142857,168.86
119,S02,hyper,cat_A,0,3,0,131.19,137.53,131.66571428571427,123.62
120,S02,hyper,cat_A,1,4,0,145.11,166.33,91.57535714285713,150.15
121,S02,hyper,cat_A,2,4,0,153.08,154.41,142.78749999999997,167.53
122,S02,hyper,cat_A,3,4,0,184.92,130.81,176.91964285714286,147.74
123,S02,hyper,cat_A,4,4,0,193.58,152.05,133.58535714285713,137.72
124,S02,hyper,cat_A,5,4,0,172.56,170.16,177.6875,174.47
125,S02,hyper,cat_A,6,4,1,168.86,171.21,96.31785714285714,305.42
126,S02,hyper,cat_A,0,4,0,123.62,131.19,105.46571428571428,165.63
127,S02,hyper,cat_A,1,4,0,150.15,145.11,94.12285714285714,161.8
128,S02,hyper,cat_A,2,4,0,167.53,153.08,154.935,143.0
129,S02,hyper,cat_A,3,4,0,147.74,184.92,168.28642857142856,134.78
130,S02,hyper,cat_A,4,4,0,137.72,193.58,118.71964285714286,134.77
131,S02,hyper,cat_A,5,4,0,174.47,172.56,182.29892857142858,191.29
132,S02,hyper,cat_A,6,4,0,305.42,168.86,144.44321428571428,180.61
133,S02,hyper,cat_A,0,4,1,165.63,123.62,119.73571428571428,226.23
134,S02,hyper,cat_A,1,4,0,161.8,150.15,148.07999999999998,160.29
135,S02,hyper,cat_A,2,4,0,143.0,167.53,222.6240740740741,134.55
136,S02,hyper,cat_A,3,4,0,134.78,147.74,110.68107142857141,166.76
137,S02,hyper,cat_A,4,4,0,134.77,137.72,87.51571428571428,170.11
138,S02,hyper,cat_A,5,4,0,191.29,174.47,119.4542857142857,172.99
139,S02,hyper,cat_A,6,4,1,180.61,305.42,95.97071428571428,312.72
140,S02,hyper,cat_A,0,4,0,226.23,165.63,71.24285714285713,162.51
141,S02,hyper,cat_A,1,4,1,160.29,161.8,104.07178571428571,234.46
142,S02,hyper,cat_A,2,4,0,134.55,143.0,160.27285714285713,123.86
143,S02,hyper,cat_A,3,4,0,166.76,134.78,117.79964285714286,153.07
144,S02,hyper,cat_A,4,4,0,170.11,134.77,132.55107142857142,168.72
145,S02,hyper,cat_A,5,4,0,172.99,191.29,241.19178571428571,184.21
146,S02,hyper,cat_A,6,4,0,312.72,180.61,90.29071428571429,202.8
147,S02,hyper,cat_A,0,4,1,162.51,226.23,63.06535714285713,233.68
148,S02,hyper,cat_A,1,4,0,234.46,160.29,100.98928571428571,129.71
149,S02,hyper,cat_A,2,4,0,123.86,134.55,127.41892857142855,137.35
150,S02,hyper,cat_A,3,5,0,153.07,166.76,88.69892857142857,160.36
151,S02,hyper,cat_A,4,5,0,168.72,170.11,128.1617857142857,146.71
152,S02,hyper,cat_A,5,5,0,184.21,172.99,70.73714285714286,175.25
153,S02,hyper,cat_A,6,5,0,202.8,312.72,69.91999999999999,180.21
154,S02,hyper,cat_A,0,5,0,233.68,162.51,64.535,130.44
155,S02,hyper,cat_A,1,5,0,129.71,234.46,98.51214285714285,110.17
156,S02,hyper,cat_A,2,5,0,137.35,123.86,116.14535714285714,136.57
157,S02,hyper,cat_A,3,5,0,160.36,153.07,78.87464285714285,163.97
158,S02,hyper,cat_A,4,5,0,146.71,168.72,117.22785714285715,121.45
159,S02,hyper,cat_A,5,5,0,175.25,184.21,102.75392857142856,160.62
160,S02,hyper,cat_A,6,5,0,180.21,202.8,84.54214285714285,184.67
161,S02,hyper,cat_A,0,5,0,130.44,233.68,94.74892857142856,157.02
162,S02,hyper,cat_A,1,5,0,110.17,129.71,150.35925925925926,136.32
163,S02,hyper,cat_A,2,5,1,136.57,137.35,100.34749999999998,226.46
164,S02,hyper,cat_A,3,5,0,163.97,160.36,86.76535714285714,155.84
165,S02,hyper,cat_A,4,5,0,121.45,146.71,123.67714285714284,119.77
166,S02,hyper,cat_A,5,5,0,160.62,175.25,99.13999999999999,143.33
167,S02,hyper,cat_A,6,5,0,184.67,180.21,71.33857142857143,194.28
168,S02,hyper,cat_A,0,5,0,157.02,130.44,103.49607142857143,118.79
169,S02,hyper,cat_A,1,5,0,136.32,110.17,127.79857142857142,134.82
170,S02,hyper,cat_A,2,5,0,226.46,136.57,126.02035714285714,128.52
171,S02,hyper,cat_A,3,5,0,155.84,163.97,142.28642857142856,134.74
172,S02,hyper,cat_A,4,5,0,119.77,121.45,211.16285714285712,114.88
173,S02,hyper,cat_A,5,5,0,143.33,160.62,87.8967857142857,144.12
174,S02,hyper,cat_A,6,5,0,194.28,184.67,60.1592857142857,180.96
175,S02,hyper,cat_A,0,5,1,118.79,157.02,96.0992857142857,216.5
176,S02,hyper,cat_A,1,5,0,134.82,136.32,132.9692857142857,128.36
177,S02,hyper,cat_A,2,5,0,128.52,226.46,93.14714285714284,114.2
178,S02,hyper,cat_A,3,5,0,134.74,155.84,115.87821428571428,145.77
179,S02,hyper,cat_A,4,5,0,114.88,119.77,66.68821428571427,113.31
180,S02,hyper,cat_A,5,6,1,144.12,143.33,64.5467857142857,303.54
181,S02,hyper,cat_A,6,6,0,180.96,194.28,62.898571428571415,145.57
182,S02,hyper,cat_A,0,6,0,216.5,118.79,93.15821428571428,102.68
183,S02,hyper,cat_A,1,6,0,128.36,134.82,104.09499999999998,136.25
184,S02,hyper,cat_A,2,6,0,114.2,128.52,75.56071428571428,108.54
185,S02,hyper,cat_A,3,6,0,145.77,134.74,119.25464285714284,144.12
186,S02,hyper,cat_A,4,6,0,113.31,114.88,99.74785714285713,136.03
187,S02,hyper,cat_A,5,6,0,303.54,144.12,78.5975,152.15
188,S02,hyper,cat_A,6,6,0,145.57,180.96,94.80035714285712,145.59
189,S02,hyper,cat_A,0,6,0,102.68,216.5,163.5696296296296,127.0
190,S02,hyper,cat_A,1,6,0,136.25,128.36,103.27,112.64
191,S02,hyper,cat_A,2,6,1,108.54,114.2,83.31857142857142,213.24
192,S02,hyper,cat_A,3,6,0,144.12,145.77,127.58892857142857,152.74
193,S02,hyper,cat_A,4,6,0,136.03,113.31,116.29035714285713,121.51
194,S02,hyper,cat_A,5,6,0,152.15,303.54,75.9967857142857,146.71
195,S02,hyper,cat_A,6,6,0,145.59,145.57,104.01571428571427,144.06
196,S02,hyper,cat_A,0,6,0,127.0,102.68,130.03571428571428,96.72
197,S02,hyper,cat_A,1,6,0,112.64,136.25,130.9710714285714,119.22
198,S02,hyper,cat_A,2,6,0,213.24,108.54,127.01892857142855,126.17
199,S02,hyper,cat_A,3,6,0,152.74,144.12,202.60464285714284,113.09
200,S02,hyper,cat_A,4,6,0,121.51,136.03,88.97714285714285,116.15
201,S02,hyper,cat_A,5,6,0,146.71,152.15,62.394285714285694,127.41
202,S02,hyper,cat_A,6,6,0,144.06,145.59,96.25249999999998,134.82
203,S02,hyper,cat_A,0,6,0,96.72,127.0,116.89142857142856,112.69
204,S02,hyper,cat_A,1,6,0,119.22,112.64,93.45035714285713,101.31
205,S02,hyper,cat_A,2,6,0,126.17,213.24,120.30285714285712,132.6
206,S02,hyper,cat_A,3,6,1,113.09,152.74,69.07571428571427,193.91
207,S02,hyper,cat_A,4,6,0,116.15,121.51,66.36642857142856,109.24
208,S02,hyper,cat_A,5,6,0,127.41,146.71,63.861785714285695,155.04
209,S02,hyper,cat_A,6,6,0,134.82,144.06,95.23749999999997,137.25
210,S02,hyper,cat_A,0,7,0,112.69,96.72,110.38071428571426,121.77
211,S02,hyper,cat_A,1,7,1,101.31,119.22,75.50535714285714,189.58
212,S02,hyper,cat_A,2,7,0,132.6,126.17,119.17857142857142,105.68
213,S02,hyper,cat_A,3,7,0,193.91,113.09,98.44821428571427,124.44
214,S02,hyper,cat_A,4,7,0,109.24,116.15,86.69214285714284,103.68
215,S02,hyper,cat_A,5,7,0,155.04,127.41,103.78535714285712,130.9
216,S02,hyper,cat_A,6,7,0,137.25,134.82,165.36074074074074,159.13
217,S02,hyper,cat_A,0,7,0,121.77,112.69,102.90964285714283,125.56
218,S02,hyper,cat_A,1,7,1,189.58,101.31,85.77892857142855,167.56
219,S02,hyper,cat_A,2,7,0,105.68,132.6,120.00892857142856,123.43
220,S02,hyper,cat_A,3,7,0,124.44,193.91,101.35749999999999,108.74
221,S02,hyper,cat_A,4,7,0,103.68,109.24,71.4867857142857,108.3
222,S02,hyper,cat_A,5,7,0,130.9,155.04,102.40857142857139,158.72
223,S02,hyper,cat_A,6,7,0,159.13,137.25,127.35464285714284,132.39
224,S02,hyper,cat_A,0,7,0,125.56,121.77,141.67249999999999,96.51
225,S02,hyper,cat_A,1,7,0,167.56,189.58,125.16642857142857,109.12
226,S02,hyper,cat_A,2,7,0,123.43,105.68,229.79714285714286,111.49
227,S02,hyper,cat_A,3,7,0,108.74,124.44,90.11892857142855,115.29
228,S02,hyper,cat_A,4,7,0,108.3,103.68,67.30035714285712,104.43
229,S02,hyper,cat_A,5,7,0,158.72,130.9,95.88607142857141,144.33
230,S02,hyper,cat_A,6,7,0,132.39,159.13,129.0792857142857,147.02
231,S02,hyper,cat_A,0,7,0,96.51,125.56,89.74357142857141,107.62
232,S02,hyper,cat_A,1,7,0,109.12,167.56,129.59535714285713,99.89
233,S02,hyper,cat_A,2,7,0,111.49,123.43,64.07964285714284,115.24
234,S02,hyper,cat_A,3,7,1,115.29,108.74,65.5092857142857,159.79
235,S02,hyper,cat_A,4,7,0,104.43,108.3,61.67249999999999,100.43
236,S02,hyper,cat_A,5,7,1,144.33,158.72,101.10214285714282,214.56
237,S02,hyper,cat_A,6,7,0,147.02,132.39,111.07785714285713,145.45
238,S02,hyper,cat_A,0,7,0,107.62,96.51,77.66249999999998,107.94
239,S02,hyper,cat_A,1,7,0,99.89,109.12,116.48928571428569,105.94
240,S02,hyper,cat_A,2,8,0,115.24,111.49,101.49678571428569,91.52
241,S02,hyper,cat_A,3,8,0,159.79,115.29,81.97749999999998,116.23
242,S02,hyper,cat_A,4,8,0,100.43,104.43,94.61035714285713,124.79
243,S02,hyper,cat_A,5,8,1,214.56,144.33,147.41407407407405,266.04
244,S02,hyper,cat_A,6,8,0,145.45,147.02,103.56392857142855,155.32
245,S02,hyper,cat_A,0,8,0,107.94,107.62,80.43571428571427,101.63
246,S02,hyper,cat_A,1,8,0,105.94,99.89,118.47535714285712,111.38
247,S02,hyper,cat_A,2,8,0,91.52,115.24,99.85964285714283,98.19
248,S02,hyper,cat_A,3,8,0,116.23,159.79,69.94464285714284,105.71
249,S02,hyper,cat_A,4,8,0,124.79,100.43,98.5485714285714,101.69
250,S02,hyper,cat_A,5,8,1,266.04,214.56,123.05535714285712,218.33
251,S02,hyper,cat_A,6,8,0,155.32,145.45,109.91071428571426,127.51
252,S02,hyper,cat_A,0,8,0,101.63,107.94,118.31107142857141,95.66
253,S02,hyper,cat_A,1,8,0,111.38,105.94,271.6085714285714,97.83
254,S02,hyper,cat_A,2,8,0,98.19,91.52,94.02892857142855,109.09
255,S02,hyper,cat_A,3,8,0,105.71,116.23,64.27249999999998,114.74
256,S02,hyper,cat_A,4,8,0,101.69,124.79,102.77857142857142,107.5
257,S02,hyper,cat_A,5,8,0,218.33,266.04,117.49249999999998,123.1
258,S02,hyper,cat_A,6,8,0,127.51,155.32,91.01571428571427,115.69
259,S02,hyper,cat_A,0,8,0,95.66,101.63,129.4385714285714,108.56
260,S02,hyper,cat_A,1,8,0,97.83,111.38,68.15035714285713,103.06
261,S02,hyper,cat_A,2,8,0,109.09,98.19,67.60321428571426,102.83
262,S02,hyper,cat_A,3,8,0,114.74,105.71,60.92142857142856,105.33
263,S02,hyper,cat_A,4,8,0,107.5,101.69,95.83749999999999,116.18
264,S02,hyper,cat_A,5,8,1,123.1,218.33,111.22142857142855,202.64
265,S02,hyper,cat_A,6,8,0,115.69,127.51,75.31285714285714,147.91
266,S02,hyper,cat_A,0,8,0,108.56,95.66,117.39785714285713,92.74
267,S02,hyper,cat_A,1,8,0,103.06,97.83,108.56499999999997,119.63
268,S02,hyper,cat_A,2,8,0,102.83,109.09,81.15142857142855,93.48
269,S02,hyper,cat_A,3,8,0,105.33,114.74,90.22071428571428,93.26
270,S02,hyper,cat_A,4,9,0,116.18,107.5,140.2007407407407,112.72
271,S02,hyper,cat_A,5,9,0,202.64,123.1,52.242499999999986,121.55
272,S02,hyper,cat_A,6,9,0,147.91,115.69,44.54571428571427,115.37
273,S02,hyper,cat_A,0,9,0,92.74,108.56,61.581785714285694,88.4
274,S02,hyper,cat_A,1,9,0,119.63,103.06,49.75107142857142,105.52
275,S02,hyper,cat_A,2,9,0,93.48,102.83,36.954285714285696,128.39
276,S02,hyper,cat_A,3,9,0,93.26,105.33,51.36392857142856,100.59
277,S02,hyper,cat_A,4,9,0,112.72,116.18,66.9717857142857,117.93
278,S02,hyper,cat_A,5,9,0,121.55,202.64,65.60999999999999,129.48
279,S02,hyper,cat_A,6,9,0,115.37,147.91,59.48285714285713,131.54
280,S02,hyper,cat_A,0,9,0,88.4,92.74,145.26214285714283,82.89
281,S02,hyper,cat_A,1,9,0,105.52,119.63,46.39535714285712,120.66
282,S02,hyper,cat_A,2,9,0,128.39,93.48,33.681071428571414,102.85
283,S02,hyper,cat_A,3,9,0,100.59,93.26,50.67535714285712,105.28
284,S02,hyper,cat_A,4,9,0,117.93,112.72,59.9842857142857,115.12
285,S02,hyper,cat_A,5,9,0,129.48,121.55,49.84035714285712,145.7
286,S02,hyper,cat_A,6,9,0,131.54,115.37,62.42821428571427,139.08
287,S02,hyper,cat_A,0,9,0,82.89,88.4,34.119285714285695,129.57
288,S02,hyper,cat_A,1,9,0,120.66,105.52,35.149999999999984,106.65
289,S02,hyper,cat_A,2,9,0,102.85,128.39,31.92785714285713,107.43
290,S02,hyper,cat_A,3,9,0,105.28,100.59,50.937499999999986,105.86
291,S02,hyper,cat_A,4,9,0,115.12,117.93,52.67821428571427,101.16
292,S02,hyper,cat_A,5,9,0,145.7,129.48,39.899999999999984,138.1
293,S02,hyper,cat_A,6,9,0,139.08,131.54,60.225714285714275,155.04
294,S02,hyper,cat_A,0,9,0,129.57,82.89,48.72285714285713,120.35
295,S02,hyper,cat_A,1,9,0,106.65,120.66,42.6492857142857,113.04
296,S02,hyper,cat_A,2,9,0,107.43,102.85,51.14892857142855,100.54
297,S02,hyper,cat_A,3,9,0,105.86,105.28,81.36629629629627,110.19
298,S02,hyper,cat_A,4,9,0,101.16,115.12,50.74714285714284,116.07
299,S02,hyper,cat_A,5,9,1,138.1,145.7,42.4042857142857,220.09
300,S02,hyper,cat_A,6,10,0,155.04,139.08,61.14607142857141,117.15
301,S02,hyper,cat_A,0,10,0,120.35,129.57,48.83107142857141,77.43
302,S02,hyper,cat_A,1,10,0,113.04,106.65,38.18642857142856,102.57
303,S02,hyper,cat_A,2,10,0,100.54,107.43,50.8017857142857,119.12
304,S02,hyper,cat_A,3,10,0,110.19,105.86,61.35714285714284,99.18
305,S02,hyper,cat_A,4,10,0,116.07,101.16,60.156071428571416,91.3
306,S02,hyper,cat_A,5,10,1,220.09,138.1,66.53714285714284,218.0
